"latitude","longitude","elevation","time","hr","name","cadence","speed","distance","power","temperature"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:48.748444Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:48.794000Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:48.849556Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:48.905111Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:48.960667Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:49.016222Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:49.071778Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:49.127333Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:49.182889Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:49.238444Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:49.294000Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:49.349556Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:49.405111Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:49.460667Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:49.516222Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:49.571778Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:49.627333Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:49.682889Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:49.738444Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:49.794000Z","0","GPS5","0","0.0","0","0","0"
